AoE,word
14.035900000000002,derangement
10.281000000000015,derby
12.332599999999998,deregulate
13.719999999999995,deregulated
14.1656,deregulation
12.934300000000013,derelict
13.755099999999995,dereliction
12.8483,deride
12.815800000000014,derision
13.38779999999998,derisive
12.5131,derisively
12.2021,derisory
13.560400000000001,derivable
13.993000000000016,derivation
13.58380000000002,derivative
11.883200000000004,derive
11.885600000000002,derived
14.088100000000008,dermal
15.018300000000004,dermatitis
13.744699999999998,dermatological
12.406699999999985,dermatologist
12.738599999999986,dermatology
14.125200000000023,dermis
13.457400000000002,derogate
13.6532,derogation
12.5188,derogatorily
12.756999999999996,derogatory
9.199300000000004,derrick
12.904599999999986,derriere
12.522600000000006,derringer
13.469600000000016,dervish
13.081499999999998,desalinate
12.9755,desalinated
12.874600000000003,desalination
14.815400000000013,desalinization
14.898699999999998,desalt
13.9966,desalting
13.029300000000001,descant
8.815000000000012,descend
10.070400000000008,descendant
12.244999999999997,descendent
11.3443,descender
11.088799999999994,descending
9.747400000000004,descent
13.141399999999997,describable
7.574299999999994,describe
12.6073,described
12.185199999999995,describer
11.211500000000001,describing
8.887999999999987,description
9.004700000000014,descriptive
12.870900000000008,descriptively
11.889500000000012,descriptor
12.296199999999994,descry
12.067099999999993,desecrate
13.559099999999995,desecration
12.073400000000015,desegregate
12.902999999999997,desegregated
12.302799999999989,desegregation
12.082500000000016,deselect
13.466599999999994,desensitisation
14.512999999999987,desensitization
13.37710000000002,desensitize
12.274499999999996,desensitized
12.870100000000006,desensitizing
7.5310000000000095,desert
9.478100000000001,deserted
11.160999999999994,deserter
14.389399999999998,desertification
11.743300000000007,desertion
7.71280000000001,deserve
12.3774,deserved
12.701500000000005,deservedly
9.561799999999987,deserving
14.458399999999994,desiccant
14.12420000000002,desiccate
11.940500000000016,desiccated
13.43520000000001,desiccation
12.977300000000008,desideratum
9.343199999999992,design
11.304500000000004,designate
11.350900000000017,designated
11.989300000000005,designation
12.375500000000002,designed
9.23529999999999,designer
11.184800000000001,designing
12.222799999999996,desirability
10.820199999999998,desirable
12.933499999999995,desirably
9.126000000000012,desire
12.145300000000004,desired
13.170200000000001,desiring
12.647500000000027,desirous
12.7202,desist
5.432099999999999,desk
12.475999999999994,deskilling
9.87000000000001,desktop
11.097999999999983,desolate
12.658099999999989,desolated
12.696399999999993,desolately
12.707499999999992,desolating
12.466299999999988,desolation
9.11609999999999,despair
12.50769999999999,despairing
11.539199999999996,despairingly
12.754599999999988,desperado
8.85680000000001,desperate
8.923199999999994,desperately
12.824899999999987,desperateness
10.42419999999999,desperation
10.46059999999999,despicable
12.715399999999995,despicably
11.296100000000008,despise
12.6597,despised
10.929799999999998,despite
14.308099999999978,despoil
13.198100000000005,despoiler
12.736400000000005,despoiling
13.871599999999994,despoliation
13.448600000000004,despondence
13.525699999999999,despondency
12.911799999999992,despondent
11.975700000000009,despondently
13.252699999999997,despot
14.731399999999994,despotic
13.874000000000002,despotism
5.591200000000006,dessert
13.980900000000027,destabilization
12.413600000000004,destabilize
14.297600000000005,destabilized
12.684100000000008,destabilizing
8.859399999999988,destination
11.5601,destine
11.608399999999996,destined
9.86030000000001,destiny
11.348599999999992,destitute
13.33109999999999,destitution
6.806000000000003,destroy
8.616400000000004,destroyer
9.132899999999983,destruct
7.943300000000002,destruction
8.677799999999989,destructive
12.757099999999998,destructively
13.493899999999995,destructiveness
13.014300000000006,desuetude
13.172699999999995,desultorily
13.371400000000003,desultory
9.798800000000014,detach
10.557200000000012,detachable
9.9856,detached
11.999199999999988,detachment
9.237999999999989,detail
7.9183,detailed
13.128200000000001,detailing
11.85969999999999,detain
13.218599999999986,detainee
13.093299999999983,detainment
9.360299999999986,detect
11.967600000000004,detectable
13.683900000000005,detected
10.588599999999996,detecting
10.768000000000008,detection
6.7785000000000055,detective
9.801199999999987,detector
14.762800000000022,detente
10.393699999999994,detention
11.790600000000001,deter
8.221700000000004,detergent
11.602799999999986,deteriorate
12.353399999999999,deteriorated
11.573899999999998,deteriorating
12.3133,deterioration
13.025599999999992,determinable
12.953099999999997,determinant
12.668199999999981,determinate
9.458700000000013,determination
8.945499999999992,determine
8.703299999999999,determined
12.026800000000005,determinedly
13.643099999999995,determiner
13.521199999999997,determining
13.79150000000001,determinism
13.2289,deterministic
13.693099999999982,deterrence
11.732899999999983,deterrent
11.278600000000013,detest
13.169999999999998,detestable
13.056800000000004,detestation
11.643899999999997,detested
11.284000000000022,dethrone
14.151700000000005,dethronement
13.220500000000001,dethroning
10.493999999999982,detonate
12.1299,detonating
12.207800000000002,detonation
10.551699999999997,detonator
9.538400000000006,detour
13.849399999999989,detox
14.283300000000013,detoxification
13.634599999999985,detoxify
13.878,detoxifying
12.670699999999997,detract
12.990800000000002,detraction
13.116499999999998,detractor
12.956800000000008,detriment
12.350600000000002,detrimental
13.6434,detrimentally
12.71829999999999,detritus
10.128700000000011,deuce
14.863000000000014,deuterium
12.599200000000005,devaluation
12.446,devalue
12.795400000000004,devaluing
9.55049999999999,devastate
11.2113,devastated
10.754399999999983,devastating
12.7803,devastatingly
10.68430000000001,devastation
11.258899999999997,devastator
7.596499999999989,develop
11.152500000000002,developed
10.20119999999999,developer
10.73,developing
9.092499999999998,development
10.461599999999999,developmental
11.441299999999998,developmentally
13.65609999999999,deviance
13.684900000000018,deviancy
13.727999999999984,deviant
13.089499999999994,deviate
12.252299999999991,deviation
8.230099999999986,device
5.882699999999999,devil
10.17360000000001,deviled
8.751600000000009,devilish
11.707099999999999,devilishly
10.997399999999997,devilishness
12.7893,devilment
12.41780000000001,devilry
14.164100000000017,deviltry
10.874599999999988,devious
12.067199999999996,deviously
12.0661,deviousness
10.964899999999998,devise
12.110000000000005,devising
13.071699999999998,devitalize
12.715999999999994,devo
11.623000000000026,devoid
13.579999999999991,devolution
13.224999999999993,devolve
11.9997,devolved
9.73020000000001,devote
9.712899999999987,devoted
12.861699999999999,devotedly
12.269700000000023,devotee
10.989199999999988,devotion
11.780300000000004,devotional
9.737499999999985,devour
12.050999999999997,devouring
10.75470000000002,devout
12.511499999999998,devoutly
12.308400000000006,devoutness
8.219700000000003,dew
13.517800000000001,dewberry
12.357099999999997,dewclaw
9.988199999999985,dewdrop
13.23300000000001,dewier
12.052900000000005,dewlap
10.954799999999995,dewy
11.284599999999989,dexterity
13.710000000000013,dexterous
11.9527,dexterously
15.53040000000002,dextrose
11.162300000000002,dharma
12.004999999999997,dhoti
12.697899999999999,dhotis
16.102899999999998,dhow
10.720500000000005,diabetes
11.427699999999994,diabetic
12.944500000000016,diabolic
11.012099999999997,diabolical
10.4154,diabolically
12.994000000000002,diacritic
13.343499999999999,diacritical
15.712999999999976,diadem
10.711100000000012,diagnose
14.240499999999999,diagnosed
12.893699999999994,diagnosing
12.043099999999997,diagnosis
12.518500000000003,diagnostic
12.902299999999999,diagnostically
15.713999999999984,diagnostician
9.335199999999999,diagonal
10.556599999999998,diagonally
9.414499999999997,diagram
14.143399999999996,diagrammatic
13.584899999999994,diagrammatically
11.287600000000003,diagramming
6.285199999999996,dial
10.971600000000002,dialect
14.185100000000002,dialectal
15.132699999999998,dialectic
14.057100000000005,dialectical
10.337200000000001,dialing
12.4586,dialling
12.6741,dialog
10.295200000000001,dialogue
13.1554,dialysis
13.059300000000002,diam
13.680799999999998,diamagnetic
14.237600000000008,diamagnetism
13.487299999999996,diamante
10.354700000000019,diameter
13.010000000000005,diametric
12.730299999999994,diametrical
12.482700000000007,diametrically
5.981700000000009,diamond
10.588399999999986,diamondback
12.260900000000007,diamondbacks
14.058100000000003,diapason
3.5947999999999984,diaper
11.254100000000008,diapered
10.943200000000004,diapering
14.872599999999991,diaphanous
11.286500000000006,diaphragm
14.732100000000024,diaphragmatic
13.5505,diarist
9.008199999999999,diarrhea
16.0533,diarrhoea
7.476600000000012,diary
12.997799999999994,diaspora
13.720899999999997,diastase
15.065300000000015,diastole
15.505200000000016,diastolic
15.104199999999992,diathermy
12.662899999999997,diatom
13.758199999999997,diatomic
13.986000000000004,diatonic
14.75349999999999,diatribe
12.063799999999999,dibble
8.52579999999999,dibs
6.744800000000002,dice
11.912399999999993,diced
12.124799999999999,dicey
15.163799999999986,dichotomous
14.69910000000001,dichotomy
11.057100000000002,dicing
10.010799999999993,dick
13.032600000000002,dickens
14.412300000000018,dicker
12.102900000000004,dickering
11.816400000000003,dickey
10.696500000000004,dickhead
13.088099999999997,dicta
10.5262,dictate
12.967499999999994,dictating
12.017299999999995,dictation
10.717000000000008,dictator
12.726899999999977,dictatorial
13.151599999999998,dictatorially
11.893000000000015,dictatorship
12.743199999999984,diction
7.030199999999988,dictionary
15.260200000000005,dictum
15.41150000000002,didactic
13.607100000000003,didactically
9.11519999999999,diddle
13.137500000000003,diddling
10.731100000000001,diddly
14.01920000000001,didgeridoo
13.006300000000001,didst
4.642799999999993,die
14.044800000000008,dielectric
10.729999999999993,diesel
8.7333,diet
11.796199999999999,dietary
12.982299999999995,dieter
12.427799999999996,dietetic
13.82279999999999,dietetics
12.185599999999996,dieting
11.976299999999997,dietitian
11.2591,diff
9.0014,differ
6.963100000000009,difference
5.264700000000001,different
14.284600000000003,differentiable
12.372799999999991,differential
11.65860000000001,differentiate
12.706800000000005,differentiated
13.014999999999997,differentiating
12.723299999999995,differentiation
7.6348999999999965,differently
11.638100000000007,differing
6.228500000000008,difficult
12.901599999999998,difficultly
7.623400000000005,difficulty
13.602299999999998,diffidence
13.143400000000021,diffident
11.560000000000002,diffidently
14.925899999999999,diffract
12.430599999999997,diffracted
13.468800000000003,diffraction
11.293999999999993,diffuse
13.012300000000007,diffused
13.9494,diffusely
13.4136,diffuseness
12.766099999999986,diffusion
13.804600000000011,diffusive
13.249100000000006,diffusivity
4.7538,dig
13.012100000000006,digerati
8.572000000000001,digest
10.556800000000004,digested
13.6053,digestibility
10.438900000000015,digestible
11.883200000000004,digesting
10.070899999999998,digestion
10.267500000000016,digestive
7.839100000000003,digger
9.5388,digging
11.462299999999995,digicam
9.142799999999994,digit
10.881599999999986,digital
11.943399999999999,digitalis
12.124799999999995,digitally
14.972099999999994,digitization
14.219000000000024,digitize
12.4598,digitized
14.171600000000003,digitizing
10.517299999999992,digits
10.432899999999995,dignified
10.91090000000001,dignify
12.9675,dignifying
11.874200000000007,dignitary
9.527200000000011,dignity
13.467099999999993,digress
13.89190000000001,digression
13.047100000000002,digressive
12.128200000000016,dike
13.755899999999999,diking
13.721499999999999,diktat
11.596900000000005,dilapidated
12.73959999999999,dilapidation
14.793399999999984,dilatation
11.998600000000016,dilate
11.472900000000003,dilated
13.941000000000013,dilation
14.331799999999987,dilator
14.619600000000002,dilatory
14.113300000000006,dildo
10.800400000000014,dilemma
14.881599999999992,dilettante
13.886700000000008,dilettantish
13.002299999999998,dilettantism
11.988200000000013,diligence
11.392499999999984,diligent
11.1187,diligently
8.916700000000006,dill
9.003500000000004,dilly
12.478399999999999,dillydally
14.60390000000001,diluent
12.005399999999998,dilute
12.635499999999997,diluted
12.973100000000011,diluting
13.10770000000002,dilution
7.15319999999999,dim
5.537500000000003,dime
10.545399999999997,dimension
11.3961,dimensional
13.978800000000003,dimensionless
12.9614,dimer
10.742900000000013,diminish
11.342900000000007,diminished
12.614899999999995,diminishing
13.796499999999996,diminuendo
13.795899999999994,diminution
14.374000000000013,diminutive
14.103100000000007,dimity
8.5711,dimly
11.188300000000003,dimmed
9.895599999999996,dimmer
12.026300000000006,dimming
10.268400000000002,dimness
8.538000000000002,dimple
10.3348,dimpled
13.799100000000003,dimpling
10.68350000000002,dimwit
10.840899999999998,dimwitted
8.7883,din
14.160199999999996,dinar
9.460200000000011,dine
7.127600000000006,diner
12.127499999999984,dinette
7.596900000000002,ding
10.220499999999996,dingbat
10.559599999999994,dinghy
13.324100000000003,dinginess
12.190199999999988,dinging
11.576800000000013,dingle
10.515099999999995,dingo
11.915000000000003,dingus
8.741899999999992,dingy
6.9587999999999965,dining
10.128900000000005,dink
11.8233,dinkum
8.92039999999999,dinky
3.908100000000005,dinner
5.559700000000003,dinnertime
10.874199999999997,dinnerware
11.19700000000001,dinning
4.450700000000004,dinosaur
10.302199999999997,dint
14.026999999999996,diocesan
11.55880000000001,diocese
12.019199999999998,diode
11.379999999999997,diorama
10.338699999999992,dioxide
16.390899999999974,dioxin
6.8477999999999986,dip
14.312200000000013,diphtheria
12.020600000000004,diphthong
14.650700000000008,diploid
9.44490000000001,diploma
11.104099999999999,diplomacy
10.972099999999989,diplomat
11.472100000000012,diplomatic
12.111799999999999,diplomatically
14.639000000000015,diplomatist
15.612200000000012,diplopia
14.0147,dipole
8.353500000000011,dipper
10.331900000000001,dipping
10.047000000000015,dippy
11.32939999999999,dipstick
15.363199999999999,diptych
11.320700000000006,dire
9.129999999999987,direct
11.705300000000005,directed
11.375599999999999,directing
6.491199999999997,direction
9.385600000000002,directional
12.1951,directionless
13.374500000000017,directive
8.105399999999998,directly
11.4649,directness
8.5513,director
14.938499999999992,directorate
12.979799999999985,directorial
12.720800000000002,directorship
9.90360000000001,directory
12.643900000000004,direly
12.936100000000001,dirge
13.436899999999985,dirigible
12.620500000000003,dirk
12.702600000000007,dirndl
4.3508,dirt
12.730399999999996,dirtball
12.837200000000003,dirtied
10.444700000000003,dirtier
7.543600000000003,dirtiness
4.431000000000006,dirty
9.249500000000001,dis
9.636800000000006,disability
9.474799999999984,disable
8.588299999999997,disabled
13.965500000000004,disablement
14.046399999999995,disabling
12.862700000000011,disabuse
10.594399999999997,disadvantage
11.124399999999994,disadvantaged
13.035499999999983,disadvantageous
13.670499999999999,disaffect
12.97520000000002,disaffected
14.627699999999999,disaffection
13.151299999999992,disaffiliate
12.893399999999996,disaffiliation
8.532200000000003,disagree
9.677800000000012,disagreeable
12.918500000000005,disagreeableness
12.238199999999999,disagreeably
12.148900000000003,disagreeing
9.531200000000007,disagreement
12.086900000000021,disallow
13.714500000000001,disambiguate
14.04560000000001,disambiguation
5.659300000000003,disappear
9.637599999999999,disappearance
12.589400000000001,disappeared
11.523800000000001,disappearing
7.4979,disappoint
7.353300000000005,disappointed
9.008200000000011,disappointing
13.118199999999995,disappointingly
8.552300000000011,disappointment
13.055300000000004,disapprobation
9.408199999999994,disapproval
8.680299999999994,disapprove
8.973200000000013,disapproving
10.944299999999998,disapprovingly
10.18850000000001,disarm
13.340299999999987,disarmament
13.397500000000003,disarmed
12.531999999999996,disarming
12.2451,disarmingly
12.03880000000001,disarrange
11.467599999999996,disarray
10.17569999999999,disassemble
14.004700000000005,disassembling
12.244400000000008,disassembly
13.424100000000008,disassociate
12.019699999999998,disassociated
13.048900000000005,disassociation
8.259100000000009,disaster
9.685199999999998,disastrous
12.836300000000003,disastrously
13.436599999999977,disavow
13.607900000000003,disavowal
11.133599999999985,disband
13.71210000000001,disbanding
13.721699999999997,disbandment
13.41739999999998,disbar
13.674200000000003,disbarment
9.612299999999987,disbelief
9.7828,disbelieve
11.32189999999998,disbeliever
10.689899999999998,disbelieving
11.2893,disbelievingly
14.031500000000008,disbursal
11.7372,disburse
13.650800000000013,disbursement
9.705099999999998,disc
10.079499999999987,discard
13.1799,discarding
11.992999999999993,discern
12.07049999999998,discernible
12.710400000000007,discernibly
11.860099999999983,discerning
12.561600000000006,discerningly
12.906499999999989,discernment
10.323300000000001,discharge
10.698200000000007,discharging
9.139599999999996,disciple
12.193200000000006,discipleship
11.77390000000001,disciplinarian
10.467100000000006,disciplinary
8.151500000000008,discipline
9.017700000000014,disciplined
13.269899999999998,disciplining
13.031000000000006,disclaim
13.632200000000012,disclaimer
11.463500000000016,disclose
11.455599999999999,disclosing
11.861800000000018,disclosure
10.020199999999985,disco
12.5852,discography
11.616900000000003,discolor
11.349700000000002,discoloration
11.909899999999993,discolored
13.476,discoloring
13.239400000000003,discoloured
12.747100000000003,discombobulate
11.535900000000005,discombobulated
13.356000000000002,discombobulating
13.381400000000001,discombobulation
12.185200000000009,discomfit
12.465399999999995,discomfited
12.441300000000002,discomfiting
13.573999999999998,discomfiture
9.564499999999988,discomfort
12.009400000000001,discomforted
12.687999999999995,discomforting
13.110899999999994,discommode
12.059899999999994,discompose
13.267800000000001,discomposure
12.803099999999995,disconcert
12.0749,disconcerted
13.493399999999978,disconcerting
11.959599999999993,disconcertingly
8.545499999999992,disconnect
11.771499999999996,disconnected
12.750999999999992,disconnectedness
11.355099999999995,disconnection
12.127200000000006,disconsolate
12.015699999999997,disconsolately
11.7054,discontent
11.725700000000003,discontented
12.987899999999994,discontentment
13.686300000000001,discontinuance
12.544700000000018,discontinuation
11.831600000000012,discontinue
12.765100000000004,discontinuity
13.640700000000004,discontinuous
13.044799999999995,discontinuously
12.322700000000005,discord
13.4078,discordance
13.614300000000014,discordant
12.6184,discordantly
14.060699999999983,discotheque
9.554900000000002,discount
12.236300000000002,discounted
13.3168,discountenance
12.482000000000005,discounter
13.2521,discounting
9.436800000000009,discourage
10.977399999999996,discouraged
11.133700000000012,discouragement
10.08530000000001,discouraging
12.897500000000003,discouragingly
12.624399999999994,discourse
12.22669999999998,discourteous
13.356800000000003,discourteously
12.036800000000012,discourtesy
7.48050000000001,discover
12.918599999999994,discovered
9.547200000000005,discoverer
11.814200000000001,discovering
8.238500000000005,discovery
11.390200000000002,discredit
13.10349999999999,discreditable
12.982700000000001,discredited
13.851500000000001,discrediting
11.480700000000002,discreet
9.427,discreetly
12.899200000000008,discrepancy
13.816299999999996,discrepant
12.264299999999993,discrete
12.897599999999997,discretely
14.4212,discreteness
11.996899999999998,discretion
13.290599999999989,discretionary
14.274399999999998,discriminant
10.747899999999989,discriminate
11.950799999999992,discriminating
10.630299999999998,discrimination
11.0075,discriminator
12.7975,discriminatory
13.231700000000005,discs
13.119400000000006,discursive
14.714900000000005,discursively
10.414599999999991,discus
7.838299999999992,discuss
13.764099999999994,discussant
12.243300000000003,discussing
8.167699999999991,discussion
12.468700000000021,disdain
12.828800000000006,disdainful
12.594100000000003,disdainfully
7.831299999999995,disease
9.938999999999995,diseased
12.060199999999986,disembark
15.158999999999985,disembarkation
11.786099999999998,disembodied
13.569400000000012,disembodiment
12.087199999999994,disembody
12.883600000000001,disembowel
13.412000000000004,disembowelment
12.718200000000003,disenchant
11.965399999999995,disenchanted
13.129000000000008,disenchanting
12.599800000000007,disenchantment
12.628400000000001,disencumber
14.718399999999976,disenfranchise
14.730900000000009,disenfranchised
15.606899999999985,disenfranchisement
12.103400000000004,disengage
12.927299999999997,disengaged
13.104899999999992,disengagement
12.214300000000021,disentangle
13.712199999999996,disentanglement
11.884800000000002,disentangling
13.667600000000027,disequilibrium
13.206100000000003,disestablish
13.231499999999997,disestablishment
13.654400000000017,disfavor
11.996800000000006,disfavored
11.077699999999986,disfigure
11.690800000000007,disfigured
12.450299999999995,disfigurement
12.323900000000002,disfiguring
13.280300000000002,disfranchise
13.8369,disfranchised
13.836599999999994,disfranchisement
11.283800000000001,disgorge
13.989999999999991,disgorgement
8.957500000000012,disgrace
11.917299999999997,disgraced
9.870900000000008,disgraceful
11.981199999999996,disgracefully
11.597600000000005,disgruntle
11.052399999999983,disgruntled
14.001299999999999,disgruntlement
8.604299999999991,disguise
12.1796,disguised
12.685800000000002,disguising
7.822499999999991,disgust
8.240599999999997,disgusted
11.8016,disgustedly
6.209299999999995,disgusting
12.195500000000003,disgustingly
4.8282999999999925,dish
13.720500000000001,dishabille
13.597100000000005,disharmonious
12.009800000000007,disharmony
12.574299999999996,dishcloth
11.601300000000014,dishearten
11.9869,disheartened
12.709200000000001,disheartening
13.785399999999997,dishearteningly
11.481300000000003,dishevel
9.971500000000002,disheveled
11.337200000000005,dishevelled
13.6065,dishevelment
13.058000000000007,dishing
7.373699999999992,dishonest
13.0404,dishonestly
9.13380000000001,dishonesty
11.769199999999982,dishonor
10.742500000000014,dishonorable
12.026500000000004,dishonorably
11.693099999999994,dishonour
12.970499999999998,dishonourable
10.0821,dishpan
8.129900000000003,dishrag
8.176200000000005,dishtowel
11.175400000000014,dishware
7.8493,dishwasher
7.797199999999991,dishwater
13.060199999999998,dishy
13.461199999999987,disillusion
12.210500000000001,disillusioned
13.0173,disillusioning
13.810600000000013,disillusionment
12.770499999999997,disincentive
14.898199999999996,disinclination
12.83560000000001,disinclined
10.7599,disinfect
10.385600000000005,disinfectant
13.683000000000003,disinfected
13.358500000000001,disinfecting
12.0504,disinfection
13.145799999999994,disinflation
12.956000000000001,disinformation
14.663300000000017,disingenuous
13.116799999999998,disingenuously
12.299999999999995,disinherit
13.490200000000009,disinheritance
13.5523,disinherited
10.589799999999991,disintegrate
12.059399999999982,disintegration
13.372699999999993,disinter
9.743500000000001,disinterest
12.1658,disinterested
12.639499999999998,disinterestedly
13.72889999999998,disinterestedness
14.215,disinterment
14.7777,disinvestment
11.610699999999998,disjoint
11.658300000000011,disjointed
10.9838,disjointedly
14.534199999999997,disjointedness
13.485199999999999,disjunctive
13.220699999999995,disjuncture
8.171300000000013,disk
11.717900000000007,diskette
6.7251999999999965,dislike
13.478899999999996,disliked
11.976799999999995,disliking
11.127100000000016,dislocate
11.667099999999998,dislocated
10.85579999999999,dislocation
10.727999999999987,dislodge
10.941399999999996,dislodged
13.355700000000004,dislodging
10.910000000000007,disloyal
11.17860000000001,disloyalty
10.613899999999976,dismal
11.595800000000002,dismally
10.6755,dismantle
13.514499999999993,dismantlement
12.692500000000004,dismantling
10.764799999999994,dismay
11.894300000000001,dismayed
12.536500000000004,dismaying
12.139399999999997,dismember
10.738700000000001,dismembered
13.373500000000002,dismembering
11.80150000000001,dismemberment
8.77239999999999,dismiss
10.094700000000001,dismissal
12.180399999999995,dismissing
11.506600000000006,dismissive
11.2921,dismissively
9.377399999999993,dismount
13.404799999999993,dismounted
9.002700000000004,disobedience
7.832000000000001,disobedient
7.563200000000003,disobey
9.216499999999987,disorder
10.577899999999984,disordered
12.810800000000002,disorderliness
10.411899999999996,disorderly
13.745400000000002,disorganised
12.291500000000001,disorganization
11.4669,disorganize
11.0382,disorganized
13.929099999999998,disorganizing
11.64120000000001,disorient
11.256499999999999,disorientated
13.561599999999993,disorientating
11.072099999999985,disorientation
9.514599999999994,disoriented
12.6553,disorienting
11.330399999999997,disown
12.134400000000001,disowning
14.118700000000013,disparage
13.378500000000022,disparagement
12.990299999999992,disparaging
12.2327,disparagingly
14.781899999999997,disparate
12.473299999999997,disparately
12.315600000000002,disparity
13.603400000000004,dispassion
13.029900000000014,dispassionate
11.287799999999997,dispassionately
10.733799999999995,dispatch
12.0273,dispatched
11.450699999999994,dispatcher
11.8457,dispatching
11.163100000000002,dispel
11.876800000000008,dispensable
13.075,dispensary
11.538199999999993,dispensation
9.7022,dispense
8.452900000000016,dispenser
12.257100000000001,dispensing
11.161500000000004,dispersal
11.410500000000003,disperse
11.234199999999996,dispersed
13.065700000000001,dispersion
14.432200000000007,dispirit
12.146399999999995,dispirited
12.719599999999996,dispiriting
10.990100000000009,displace
11.601799999999995,displaced
12.436100000000003,displacement
12.144799999999996,displacing
7.677600000000013,display
13.176099999999996,displayable
12.851900000000002,displaying
8.910099999999984,displease
10.938400000000001,displeased
12.613300000000004,displeasing
9.644400000000013,displeasure
12.331600000000002,disport
9.976600000000005,disposable
10.2543,disposal
8.7795,dispose
12.598200000000002,disposed
12.260699999999993,disposer
12.743200000000009,disposing
11.866700000000005,disposition
13.868499999999985,dispositional
13.468499999999983,dispossess
12.477199999999998,dispossessed
14.258899999999997,dispossession
13.512700000000017,dispraise
14.530900000000006,disproof
13.021299999999997,disproportion
12.407699999999993,disproportional
13.051199999999977,disproportionate
12.103599999999995,disproportionately
12.853299999999999,disprovable
11.333400000000008,disprove
13.512400000000007,disputable
12.991999999999996,disputant
14.693600000000002,disputation
14.790899999999999,disputatious
11.619199999999987,dispute
12.895199999999999,disputed
12.443499999999998,disputing
10.796000000000014,disqualification
9.642200000000008,disqualify
14.280699999999992,disqualifying
12.932800000000011,disquiet
12.929999999999998,disquieted
12.8798,disquieting
14.99019999999999,disquietude
13.324799999999998,disquisition
10.956200000000008,disregard
12.197100000000018,disrepair
13.399700000000019,disreputable
12.559399999999982,disrepute
8.967899999999991,disrespect
8.55779999999999,disrespectful
11.919000000000004,disrespectfully
12.720799999999997,disrobe
12.1828,disrobing
9.427199999999992,disrupt
12.505900000000006,disrupted
10.026400000000018,disruption
10.03739999999999,disruptive
13.710099999999994,disruptively
11.862099999999996,dissatisfaction
10.384000000000016,dissatisfied
10.490599999999997,dissatisfy
11.8651,dissatisfying
10.157500000000006,dissect
11.966699999999978,dissection
11.970699999999999,dissector
13.095300000000003,dissemblance
11.636699999999992,dissemble
13.407300000000015,dissembler
12.762000000000006,dissembling
13.001,disseminate
13.0129,disseminating
14.582600000000014,dissemination
14.663200000000002,dissension
11.33720000000002,dissent
13.880400000000014,dissenter
12.205299999999998,dissenting
13.944100000000006,dissertation
12.81950000000001,disservice
12.922200000000002,dissever
13.753100000000002,dissidence
13.058899999999987,dissident
12.677799999999985,dissimilar
13.274699999999996,dissimilarity
13.65759999999998,dissimulate
15.075800000000015,dissimulation
12.9502,dissing
12.360000000000015,dissipate
12.827799999999995,dissipating
13.239,dissipation
13.561899999999978,dissociate
13.380199999999997,dissociated
13.046800000000012,dissociation
14.430999999999997,dissociative
12.882000000000003,dissolute
12.6095,dissolution
7.988700000000005,dissolve
13.228899999999996,dissolved
9.731099999999998,dissolving
12.777100000000003,dissonance
14.012800000000016,dissonant
12.626099999999994,dissuade
12.97740000000001,dissuasion
13.589899999999993,dissuasive
11.802499999999995,dist
11.393300000000004,distaff
14.66689999999999,distal
14.50080000000001,distally
6.541999999999993,distance
13.254699999999998,distancing
8.465600000000007,distant
11.662599999999998,distantly
12.144900000000007,distaste
10.879900000000003,distasteful
11.914800000000005,distastefully
13.3125,distastefulness
14.016599999999992,distemper
12.07180000000001,distend
11.079999999999998,distended
13.333099999999988,distension
14.3779,distention
13.030399999999997,distil
12.620299999999995,distill
13.549799999999998,distillate
13.681499999999993,distillation
10.460600000000005,distilled
12.8128,distiller
13.841499999999982,distillery
10.781200000000002,distilling
9.840399999999999,distinct
10.397400000000003,distinction
10.432099999999993,distinctive
13.456699999999998,distinctively
11.8079,distinctiveness
10.490599999999999,distinctly
13.7838,distinctness
10.91879999999999,distinguish
12.305600000000016,distinguishable
10.632899999999983,distinguished
11.734400000000003,distinguishing
10.919200000000016,distort
10.196900000000014,distorted
11.133099999999999,distorter
11.218800000000014,distortion
8.35640000000001,distract
9.0793,distracted
11.667299999999997,distractedly
12.0283,distracting
9.368400000000007,distraction
10.2192,distraught
10.946799999999994,distress
10.432400000000003,distressed
12.938600000000001,distressful
11.091100000000008,distressing
12.989300000000005,distressingly
10.160600000000013,distribute
13.457799999999999,distributed
12.281999999999998,distributing
10.7997,distribution
13.588799999999999,distributional
12.936799999999996,distributive
11.45569999999998,distributor
12.662899999999993,distributorship
9.923899999999989,district
10.438600000000008,distrust
12.151000000000002,distrusted
12.039099999999994,distrustful
11.5914,distrustfully
7.988100000000012,disturb
9.692800000000007,disturbance
9.760300000000003,disturbed
10.607200000000013,disturber
9.067199999999996,disturbing
11.356700000000005,disturbingly
13.768599999999998,disunion
12.676899999999982,disunite
12.481599999999998,disunited
13.670900000000001,disuniting
13.486399999999996,disunity
11.137800000000011,disuse
11.688400000000012,disused
14.281899999999997,disyllabic
6.62880000000001,ditch
12.2472,ditching
12.389100000000012,dither
11.308800000000005,ditherer
12.579299999999996,dithering
11.547700000000011,ditsy
9.784799999999988,ditto
10.662599999999992,ditty
9.879099999999998,ditz
14.088700000000024,diuretic
14.671699999999998,diurnal
12.174600000000005,div
12.159500000000003,diva
13.746699999999999,divalent
11.945300000000017,divan
7.0213,dive
7.809699999999991,diver
12.464299999999996,diverge
14.178499999999984,divergence
13.503100000000012,divergent
